en,zh_CN,pos,description
reference relationship,引用关系
reporting data warehouse,报表数据仓库
Run As account,运行方式帐户
direct report,直接下属
task,任务
form,窗体
process management pack,进程管理包
set,集
tenant,租户
map tile,地图图块
SSS,SSS
Web performance test,Web 性能测试
bubble map,气泡图
map control,地图控件
shapefile,形状文件
social computing,社会计算
Bulk Edit Users Wizard,批量编辑用户向导
boundary delimiter,边界分隔符
ring index,环索引
user story,用户情景
consume-first mode,先用模式
gated check-in,封闭签入
burndown chart,燃尽图
Access Services,Access Services
Excel Services,Excel Services
median value,中值
partitioned table parallelism,已分区表并行度
RDL Sandboxing,RDL 沙盒
backing type,后备类型
Windows Scenic,Windows Scenic
Active Mailbox Subscriptions,活动邮箱订阅
retrospective,追溯会议
group metrics,组度量标准
page zeroing,页面清零
switchover,切换
Microsoft Outlook 2010 with Business Contact Manager,Microsoft Outlook 2010 with Business Contact Manager
Windows Activation Technologies,Windows 激活技术
Master Data Services,Master Data Services
master data management,主数据管理
Office enabled device,支持 Office 的设备
Business Contact Manager,Business Contact Manager
CRM Front End Server,CRM 前端服务器
CRM Back End Server,CRM 后端服务器
Deployment Administration Server,部署管理服务器
full server,完全服务器
markup extension,标记扩展
Reply with Meeting,会议答复
Meeting,会议
Organizational Health report,组织运行状况报告
CAS redirection,CAS 重定向
star out,星键退出
Quick Shapes stencil,快速形状模具
Office Anytime Upgrade,Office Anytime Upgrade
one-off address,一次性地址
statement completion,语句完成
language service,语言服务
Bing Webmaster Center,必应网站管理员中心
Microsoft Identity Lifecycle Manager 2007,Microsoft Identity Lifecycle Manager 2007
hot line,热行
command holder,命令容器
pre-order traversal,前序遍历
Remove Background,删除背景
Web Analytics,Web Analytics
Connected Accounts,已连接帐户
Help bubble,帮助气泡
Inbox rule,收件箱规则
mobile service provider,移动服务提供商
multi-stop slider,多停止点幻灯片
Outlook Web App,Outlook Web App
Quick Parts,文档部件
security blanket,安全覆盖层
significance,基数
wedge,楔形
standard mode,标准模式
Microsoft Download Manager,Microsoft 下载管理器
telemetry,遥测
minor change request,次要更改请求
major change request,主要更改请求
emergency change request,紧急更改请求
calendar user agent,日历用户代理
local registration authority,本地注册机构
message disposition notification,邮件处置通知
Microsoft OLE DB Provider for Internet Publishing,Microsoft OLE DB Provider for Internet Publishing
audit,审核
contextual tab,上下文选项卡
CUA,CUA
LRA,LRA
"Microsoft Office Compatibility Pack for Word, Excel, and PowerPoint 2010 File Formats",用于 Word、Excel 和 PowerPoint 2010 文件格式的 Microsoft Office 兼容包
unprotected solution,未保护的解决方案
create mode,创建模式
dependent component,依赖组件
Fetch,Fetch
Quick Shape,快速形状
workflow stage,工作流阶段
workflow phase,工作流阶段
master data,主数据
transactional data,事务数据
MDS,MDS
Client Access server redirection,客户端访问服务器重定向
redirection,重定向
.NET Connectivity Assembly,.NET 连接程序集
PowerPivot,PowerPivot
BDC Administration object model,BDC 管理对象模型
BDC model,BDC 模型
BDC Client Runtime,BDC 客户端运行时
Business Data Connectivity Service Application Proxy,Business Data Connectivity Service 应用程序代理
BDC Service Application Proxy,BDC 服务应用程序代理
External Content Type data source,外部内容类型数据源
Runtime object model,运行时对象模型
BDC Runtime object model,BDC 运行时对象模型
Business Data Connectivity Service Application,Business Data Connectivity Service 应用程序
BDC Service Application,BDC 服务应用程序
External Data Web Parts,外部数据 Web 部件
Custom Connector,自定义连接器
External Item Picker,外部项选取器
External Content Type Picker,外部内容类型选取器
Business Data Connectivity Model Template,业务数据连接模型模板
profile page,配置文件页
type descriptor,类型描述符
BCS solution deployment,BCS 解决方案部署
external list deployment,外部列表部署
External Data Grid Web Part,外部数据网格 Web 部件
External Data Grid,外部数据网格
External Data Item Builder,外部数据项生成器
External Data Item Builder Web Part,外部数据项生成器 Web 部件
external data column,外部数据列
Composites Runtime object model,复合运行时对象模型
Windows Speech Recognition,Windows 语音识别
Microsoft Exchange On-Premises ,Microsoft Exchange 內部部署
external data part,外部数据部件
Business Data Connectivity service,Business Data Connectivity service
Business Data Connectivity Shared Service,业务数据连接共享服务
BDC Metadata Store,BDC 元数据存储
Bing Translator,必应在线翻译
external content type,外部内容类型
External Data Related List Web Part,外部数据相关项列表 Web 部件
External Data Related List,外部数据相关项列表
Metadata Store,元数据存储
Target Application,目标应用程序
External Data Item Web Part,外部数据项 Web 部件
External Data Item,外部数据项
external item,外部项
External System,外部系统
.NET Assembly Connector,.NET 程序集连接器
public group,公用组
witness directory ,见证目录
recipient scope,收件人作用域
away greeting,离开问候语
Microsoft Exchange Online Connector for Office Outlook 2003,Microsoft Exchange Online Connector for Office Outlook 2003
host compatibility check,主机兼容性检查
marker map,标记地图
spatial data,空间数据
analytical data,分析数据
SharePoint Online Administration Center,SharePoint Online 管理中心
quota,配额
SharePoint Online Storage,SharePoint Online 存储空间
outrigger table,子维度表
invitation auto-approval workflow,邀请自动批准工作流
external user list,外部用户列表
Hold In,收缩
keytime,关键时间
Bing Mobile,必应移动
Bing Maps,必应地图
Microsoft Office Mobile 2010,Microsoft Office Mobile 2010
B+ tree,B+ 树
geometric data,几何图形数据
geographic data,地理数据
Microsoft Office Home and Business 2010,Microsoft Office Home and Business 2010
Microsoft Excel Starter 2010,Microsoft Excel Starter 2010
output column,输出列
schema-aware,架构识别的
International Telecommunication Union,国际电信联盟
factory method,工厂方法
quotation,引用
hole,缺口
detrended price oscillator formula,趋势价格振荡线公式
master merge,主合并
moving average envelope,移动平均包络线
multiple choice question,多项选择问题
basic marker map,基本标记地图
Quick Contacts,快速联系人
recycle,回收
Semblio Authoring,Semblio Authoring
Semblio Authoring redistributable merge module,Semblio Authoring 可再发行合并模块
setup repair,安装修复
cloud computing,云计算
Community Platinum,白金社区
Community Premium,高级社区
Community Standard,标准社区
Community Basic,基本社区
Community Limited,有限社区
network agent,网络代理
parameter entity,参数实体
Development Accelerator Core,开发加速器核心
Development Accelerator Extended,开发加速器扩展
virtualization,虚拟化
collectible assembly,可回收程序集
Data Analyzer Light,数据分析器指示灯
deep refiner,深入精简
Active Manager,活动管理器
SQL Server Connection Director,SQL Server 连接控制器
Connection Director,连接控制器
database availability group,数据库可用性组
DAG,DAG
operational excellence,卓越运营
database instance,数据库实例
Automatic Replies,自动答复
automatic reply,自动答复
User Behavior Analyzer,用户行为分析器
retargetable assembly,可重定目标程序集
side-by-side hosting,并行承载
Smart Device Connectivity API,智能设备连接 API
virtual dispatch slot,虚拟调度槽
banana clip,香蕉夹
offside line,越位线
offside,越位
pattern,模式
active pattern,活动模式
median,中值
system on a chip,系统单芯片
SOC,SOC
caption,字幕
Microsoft FAST Search Server 2010 for SharePoint,Microsoft FAST Search Server 2010 for SharePoint
PowerPoint Mobile Viewer,PowerPoint 手机阅读器
xRank,人气榜
IM,发送 IM
ligature,连字
File tab,“文件”选项卡
Bollinger Bands,布林线
Microsoft Visual Studio Web Authoring Component,Microsoft Visual Studio Web 创作组件
Microsoft Office Home and Student 2010,Microsoft Office Home and Student 2010
Outlook 2010 with Business Contact Manager,Outlook 2010 with Business Contact Manager
PowerPoint render,PowerPoint 渲染器
PowerPoint static,PowerPoint 静态
Microsoft Office Live Workspace,Microsoft Office Live Workspace
AWT,AWT
disk access time,磁盘访问时间
Athlon,Athlon
ATM,ATM
binary search,二进制文件搜索
control-break,Ctrl+Break
stewardship portal,管理门户
Lotus cc:Mail,Lotus cc:Mail
cc:Mail,cc:Mail
named entity,命名实体
DPM role,DPM 角色
DPM System Recovery Tool,DPM System Recovery Tool
DPM SRT,DPM SRT
auto-consistency check,自动执行一致性检查
auto-protection ,自动保护
data co-location,自动归置
DPM engine ,DPM 引擎 
inactive data source,非活动数据源
primary protection ,主要保护
secondary protection,辅助保护
SQL Server instance auto-protection,SQL Server 实例自动保护
cluster network,群集网络
PowerPoint Broadcast Slide Show,PowerPoint 广播幻灯片
Microsoft Dynamics CRM Online,Microsoft Dynamics CRM Online
attorney-client privilege,律师-当事人特权
action,操作
bad word,敏感词汇
server-side session,服务器端会话
client-side session,客户端会话
active mailbox,活动邮箱
connected data source,已连接数据源
Outlook Live Management Agent,Outlook Live 管理代理
